場コード,レース,枠,展示 タイム,チルト,体重,着,全国勝率,全国2連率,全国3連率,当地勝率,当地2連率,当地3連率,モーターNo,モーター2連率,モーター3連率,ボートNo,ボート2連率,ボート3連率,登録番号,級別,選手名,支部,出身,年齢,体重kg,F数,L数,平均ST,級別_num,is_win,展示順位,全国勝率順位,当地勝率順位,モーター順位,ボート順位,平均ST順位,展示平均との差,全国勝率平均との差,当地勝率平均との差,モーター平均との差,ボート平均との差,インコース,F持ち,軽量,展示1位,モーター上位,全国勝率上位,PAMU指数,PAMU指数V2,PAMU順位,AI_1着確率,AI_1着確率%,AI確率,AI確率%
21,3,6,6.85,0.0,52.2kg,3,5.16,27.63,50.0,3.93,16.67,36.67,25,12.5,27.08,153,50.94,64.15,3478,B1,嶋田,貴支  香川,香川,55,52.2,0.0,0.0,0.17,2,0,5.0,4.0,3.0,6.0,1.0,3.0,0.041666666666666,-0.2633333333333327,0.0233333333333334,-19.286666666666665,13.458333333333336,0,0,0,0,0,0,77.0,84.4,5.0,0.026,2.6,0.023985239852398522,2.4
21,4,1,6.77,0.0,53.6kg,2,6.51,45.45,60.23,6.78,45.1,58.82,7,32.14,64.29,125,29.79,51.06,4504,A1,前田,将太  福岡,福岡,38,53.6,0.0,0.0,0.15,4,0,3.0,2.0,2.0,3.0,5.0,3.0,-0.0350000000000001,1.588333333333333,2.4350000000000005,-2.1283333333333374,-2.471666666666664,1,0,0,0,0,1,174.0,122.9,2.0,0.252,25.2,0.22580645161290322,22.6
21,4,2,6.76,0.0,57.0kg,5,3.4,13.85,26.15,4.54,20.83,41.67,59,28.85,42.31,148,19.67,31.15,4104,B1,木下,陽介  東京,東京,46,57.0,0.0,0.0,0.15,2,0,2.0,5.0,4.0,5.0,6.0,3.0,-0.0449999999999999,-1.521666666666667,0.1950000000000002,-5.4183333333333366,-12.59166666666666,0,0,0,0,0,0,136.0,85.9,4.0,0.066,6.6,0.059139784946236555,5.9
21,4,3,6.73,0.0,54.2kg,1,4.02,16.05,37.04,2.67,11.11,22.22,3,43.4,62.26,161,34.78,54.35,5292,B1,佐藤,右京  東京,宮城,24,54.2,0.0,0.0,0.23,2,1,1.0,4.0,5.0,2.0,2.0,6.0,-0.0749999999999992,-0.9016666666666672,-1.6749999999999998,9.13166666666666,2.518333333333338,0,0,0,1,1,0,142.0,93.8,3.0,0.674,67.4,0.6039426523297491,60.4
21,4,4,6.87,-0.5,51.5kg,4,6.07,41.67,59.26,5.16,26.32,52.63,11,44.64,69.64,117,32.61,45.65,4171,A2,榎,幸司  長崎,長崎,43,51.5,0.0,0.0,0.19,3,0,5.0,3.0,3.0,1.0,3.0,5.0,0.0650000000000003,1.1483333333333334,0.8150000000000004,10.371666666666664,0.3483333333333362,0,0,1,0,1,0,122.0,85.6,5.0,0.012,1.2,0.01075268817204301,1.1
21,4,5,6.82,-0.5,52.2kg,3,6.97,54.35,73.91,6.92,54.17,75.0,45,31.58,54.39,167,32.08,52.83,4614,A1,石倉,洋行  福岡,福岡,46,52.2,1.0,0.0,0.13,4,0,4.0,1.0,1.0,4.0,4.0,1.0,0.0150000000000005,2.048333333333333,2.575,-2.68833333333334,-0.1816666666666648,0,1,0,0,0,1,132.0,126.8,1.0,0.092,9.2,0.08243727598566307,8.2
21,4,6,6.88,0.0,55.5kg,6,2.56,6.25,15.63,0.0,0.0,0.0,58,25.0,46.15,113,44.64,64.29,5385,B1,鈴木,柊介  静岡,静岡,21,55.5,0.0,0.0,0.14,2,0,6.0,6.0,6.0,6.0,1.0,2.0,0.0750000000000001,-2.361666666666667,-4.345,-9.268333333333338,12.378333333333336,0,0,0,0,0,0,48.0,82.6,6.0,0.02,2.0,0.017921146953405017,1.8
21,5,1,6.69,0.0,52.0kg,1,6.91,55.26,67.54,5.32,36.84,47.37,56,39.22,54.9,112,42.31,46.15,4278,A1,藤岡,俊介  兵庫,兵庫,42,52.0,0.0,0.0,0.13,4,1,1.0,1.0,3.0,5.0,2.0,1.0,-0.0949999999999997,1.785,0.2000000000000001,-2.716666666666669,8.386666666666663,1,0,1,1,0,1,188.0,131.3,2.0,0.9,90.0,0.8604206500956023,86.0
21,5,2,6.81,-0.5,52.7kg,4,3.36,18.39,24.14,4.39,22.22,38.89,33,40.0,65.45,159,55.32,76.6,4705,B1,吉川,勇作  長崎,長崎,37,52.7,0.0,0.0,0.15,2,0,4.0,6.0,4.0,4.0,1.0,3.0,0.0249999999999994,-1.765,-0.7300000000000004,-1.9366666666666676,21.39666666666666,0,0,0,0,0,0,119.0,90.1,3.0,0.03,3.0,0.028680688336520075,2.9
21,5,3,6.82,0.0,53.5kg,5,6.21,41.24,65.98,7.0,44.44,88.89,39,42.86,58.93,128,11.32,26.42,4066,A2,東本,勝利  三重,三重,46,53.5,0.0,0.0,0.18,3,0,5.0,3.0,2.0,3.0,6.0,6.0,0.0350000000000001,1.085,1.88,0.923333333333332,-22.60333333333334,0,0,0,0,0,0,123.0,89.7,4.0,0.05,5.0,0.04780114722753346,4.8
21,5,4,6.86,0.0,54.0kg,6,4.04,18.18,30.91,3.18,0.0,29.41,9,28.57,44.9,150,27.42,46.77,3630,B1,黒田,誠司  静岡,静岡,56,54.0,0.0,0.0,0.17,2,0,6.0,4.0,6.0,6.0,5.0,4.0,0.0750000000000001,-1.085,-1.94,-13.366666666666667,-6.503333333333337,0,0,0,0,0,0,74.0,77.9,5.0,0.008,0.8,0.0076481835564053535,0.8
21,5,5,6.75,-0.5,52.0kg,3,3.64,18.39,26.44,3.33,16.67,27.78,35,55.36,73.21,134,32.08,45.28,4196,B1,田中,太一郎  佐賀,佐賀,44,52.0,0.0,0.0,0.17,2,0,2.0,5.0,5.0,1.0,4.0,4.0,-0.0350000000000001,-1.485,-1.79,13.423333333333332,-1.8433333333333408,0,0,1,0,1,0,119.0,77.89999999999999,6.0,0.024,2.4,0.022944550669216062,2.3
21,5,6,6.78,0.0,52.0kg,2,6.59,46.3,58.33,7.5,50.0,87.5,32,45.61,52.63,154,35.09,57.89,4427,A1,秦,英悟  大阪,大阪,40,52.0,0.0,0.0,0.14,4,0,3.0,2.0,1.0,2.0,3.0,2.0,-0.0049999999999998,1.465,2.38,3.673333333333332,1.1666666666666643,0,0,1,0,1,1,136.0,132.8,1.0,0.034,3.4,0.032504780114722756,3.3
21,6,1,6.79,-0.5,52.3kg,1,4.87,25.64,51.28,4.33,21.21,39.39,29,42.31,53.85,151,31.91,46.81,4976,B1,金山,立樹  東京,神奈川,32,52.3,0.0,0.0,0.2,2,1,3.0,5.0,5.0,1.0,3.0,5.0,0.0016666666666669,-0.1983333333333332,-0.3700000000000001,12.355000000000004,2.075000000000003,1,0,0,0,1,0,148.0,85.7,5.0,0.754,75.4,0.5909090909090909,59.1
21,6,2,6.8,-0.5,54.3kg,2,5.38,40.91,52.27,5.66,40.63,65.63,44,25.0,30.77,121,26.92,44.23,5210,A2,藤井,公人  福岡,福岡,27,54.3,0.0,0.0,0.15,3,0,4.0,2.0,1.0,5.0,4.0,1.0,0.0116666666666667,0.3116666666666665,0.96,-4.954999999999998,-2.914999999999996,0,0,0,0,0,1,156.0,118.7,2.0,0.03,3.0,0.023510971786833854,2.4
21,6,3,6.82,0.0,52.1kg,6,5.19,36.36,49.35,4.52,17.91,44.78,24,24.07,35.19,111,16.95,33.9,4094,B1,中島,真二  福岡,福岡,45,52.1,0.0,0.0,0.18,2,0,6.0,3.0,4.0,6.0,6.0,3.0,0.0316666666666671,0.121666666666667,-0.1800000000000006,-5.884999999999998,-12.884999999999998,0,0,0,0,0,0,101.0,91.80000000000001,3.0,0.068,6.8,0.05329153605015674,5.3
21,6,4,6.75,0.0,52.0kg,3,6.35,44.93,60.14,4.77,26.92,46.15,15,34.48,48.28,157,36.21,53.45,5257,A1,西丸,侑太朗  香川,香川,22,52.0,0.0,0.0,0.16,4,0,1.0,1.0,3.0,2.0,2.0,2.0,-0.0383333333333331,1.2816666666666665,0.0699999999999994,4.524999999999999,6.375000000000004,0,0,1,1,1,1,170.0,130.0,1.0,0.362,36.2,0.2836990595611285,28.4
21,6,5,6.81,0.0,52.8kg,5,3.66,12.64,29.89,4.88,25.0,56.25,19,26.09,43.48,169,26.67,55.56,4181,B1,花本,夏樹  三重,三重,42,52.8,0.0,0.0,0.21,2,0,5.0,6.0,2.0,4.0,5.0,6.0,0.0216666666666665,-1.4083333333333332,0.1799999999999997,-3.8649999999999984,-3.164999999999996,0,0,0,0,0,0,80.0,84.4,6.0,0.01,1.0,0.007836990595611285,0.8
21,6,6,6.76,0.0,52.0kg,4,4.96,29.33,45.33,4.04,13.04,39.13,27,27.78,38.89,143,40.35,49.12,4004,B1,山本,浩輔  長崎,長崎,48,52.0,0.0,0.0,0.18,2,0,2.0,4.0,6.0,3.0,1.0,3.0,-0.0283333333333333,-0.1083333333333333,-0.6600000000000001,-2.174999999999997,10.515000000000004,0,0,1,0,0,0,104.0,87.0,4.0,0.052,5.2,0.04075235109717868,4.1
21,7,1,6.79,-0.5,54.4kg,5,3.91,19.12,27.94,3.94,18.87,30.19,13,54.39,71.93,158,33.33,50.0,4368,B1,山口,隆史  福岡,福岡,40,54.4,0.0,0.0,0.2,2,0,2.0,4.0,3.0,1.0,2.0,5.0,-0.0149999999999996,0.1816666666666666,0.3250000000000002,15.848333333333336,1.9083333333333317,1,0,0,0,1,0,170.0,80.0,6.0,0.168,16.8,0.16901408450704225,16.9
21,7,2,6.8,0.0,53.2kg,2,4.85,30.38,45.57,4.58,31.58,42.11,42,22.64,37.74,116,34.48,50.0,4031,B1,飯島,誠  埼玉,埼玉,47,53.2,0.0,0.0,0.17,2,0,3.0,1.0,1.0,6.0,1.0,1.0,-0.0049999999999998,1.121666666666666,0.9650000000000004,-15.901666666666664,3.05833333333333,0,0,0,0,0,1,165.0,132.5,1.0,0.07,7.0,0.07042253521126761,7.0
21,7,3,6.88,0.0,52.5kg,4,4.03,21.79,33.33,4.18,27.27,36.36,53,31.48,40.74,130,26.92,48.08,3471,B1,赤峰,和也  佐賀,佐賀,56,52.5,0.0,0.0,0.17,2,0,6.0,2.0,2.0,4.0,6.0,1.0,0.0750000000000001,0.3016666666666667,0.565,-7.061666666666664,-4.501666666666665,0,0,0,0,0,1,131.0,124.60000000000001,2.0,0.032,3.2,0.03219315895372233,3.2
21,7,4,6.84,-0.5,54.2kg,6,3.93,18.0,29.0,3.71,11.76,17.65,18,30.36,48.21,124,30.61,51.02,3981,B1,今坂,晃広  静岡,静岡,48,54.2,0.0,0.0,0.18,2,0,5.0,3.0,4.0,5.0,5.0,3.0,0.0350000000000001,0.2016666666666666,0.0950000000000002,-8.181666666666665,-0.8116666666666674,0,0,0,0,0,0,104.0,89.9,4.0,0.066,6.6,0.0663983903420523,6.6
21,7,5,6.82,0.0,54.9kg,1,3.87,15.71,32.86,3.67,16.67,16.67,22,44.23,61.54,165,31.11,48.89,4129,B1,宇野,博之  愛知,愛知,46,54.9,0.0,0.0,0.18,2,1,4.0,5.0,5.0,3.0,4.0,3.0,0.0150000000000005,0.1416666666666666,0.0550000000000001,5.688333333333333,-0.3116666666666674,0,0,0,0,0,0,96.0,82.1,5.0,0.634,63.4,0.6378269617706237,63.8
21,7,6,6.7,1.0,53.9kg,3,1.78,2.0,8.0,1.61,0.0,5.56,8,48.15,66.67,132,32.08,50.94,5404,B1,内田,壮  山口,山口,22,53.9,0.0,0.0,0.2,2,0,1.0,6.0,6.0,2.0,3.0,5.0,-0.1049999999999995,-1.9483333333333333,-2.005,9.608333333333334,0.6583333333333314,0,0,0,1,1,0,99.0,94.30000000000001,3.0,0.024,2.4,0.02414486921529175,2.4
21,8,1,6.79,0.0,51.5kg,2,4.92,28.89,46.67,4.21,27.66,31.91,57,39.62,49.06,141,29.63,53.7,4006,B1,小野,勇作  佐賀,佐賀,48,51.5,0.0,0.0,0.17,2,0,2.0,4.0,5.0,1.0,4.0,4.0,-0.0466666666666668,0.2066666666666661,-0.4233333333333338,7.888333333333332,-0.7433333333333358,1,0,1,0,1,0,165.0,80.10000000000001,5.0,0.22,22.0,0.15384615384615385,15.4
21,8,2,6.78,0.5,54.8kg,6,6.26,40.38,58.65,6.45,48.28,68.97,10,35.85,52.83,118,22.64,43.4,4472,A1,尾嶋,一広  兵庫,兵庫,39,54.8,0.0,0.0,0.16,4,0,1.0,1.0,2.0,2.0,5.0,3.0,-0.0566666666666666,1.546666666666666,1.8166666666666664,4.118333333333336,-7.733333333333334,0,0,0,1,1,1,191.0,139.8,1.0,0.434,43.4,0.30349650349650353,30.3
21,8,3,6.9,-0.5,52.4kg,1,6.15,45.33,62.67,6.46,51.47,66.18,54,34.55,56.36,140,32.0,42.0,3265,A2,今村,暢孝  福岡,福岡,61,52.4,1.0,0.0,0.15,3,1,6.0,2.0,1.0,3.0,3.0,1.0,0.0633333333333334,1.4366666666666663,1.8266666666666664,2.818333333333332,1.6266666666666652,0,1,0,0,0,1,135.0,131.3,2.0,0.686,68.6,0.47972027972027975,48.0
21,8,4,6.83,0.0,57.0kg,5,3.4,13.85,26.15,4.54,20.83,41.67,59,28.85,42.31,148,19.67,31.15,4104,B1,木下,陽介  東京,東京,46,57.0,0.0,0.0,0.15,2,0,3.0,5.0,4.0,5.0,6.0,1.0,-0.0066666666666668,-1.313333333333334,-0.0933333333333337,-2.881666666666664,-10.703333333333331,0,0,0,0,0,0,114.0,99.7,3.0,0.024,2.4,0.016783216783216783,1.7
21,8,5,6.89,-0.5,52.0kg,4,1.92,0.0,7.84,1.38,0.0,0.0,16,18.87,24.53,166,38.3,48.94,5420,B2,吉原,快誓  長崎,長崎,20,52.0,0.0,0.0,0.17,1,0,5.0,6.0,6.0,6.0,2.0,4.0,0.0533333333333327,-2.793333333333334,-3.253333333333334,-12.861666666666665,7.926666666666662,0,0,1,0,0,0,60.0,71.8,6.0,0.002,0.2,0.0013986013986013986,0.1
21,8,6,6.83,-0.5,52.0kg,3,5.63,34.15,59.76,4.76,23.53,47.06,4,32.65,53.06,162,40.0,58.18,3054,B1,北川,幸典  広島,広島,63,52.0,0.0,0.0,0.19,2,0,3.0,3.0,3.0,4.0,1.0,6.0,-0.0066666666666668,0.916666666666666,0.126666666666666,0.918333333333333,9.626666666666663,0,0,1,0,0,0,100.0,88.60000000000001,4.0,0.064,6.4,0.044755244755244755,4.5
21,9,1,6.76,0.0,54.0kg,1,6.23,39.13,63.48,6.12,34.62,73.08,41,42.86,58.93,137,29.31,53.45,4958,A1,溝口,海義也  福岡,福岡,31,54.0,0.0,0.0,0.13,4,1,1.0,2.0,2.0,2.0,5.0,1.0,-0.0866666666666668,1.9816666666666665,2.3783333333333334,11.790000000000004,-10.750000000000004,1,0,0,1,1,1,201.0,143.60000000000002,1.0,0.908,90.8,0.8697318007662835,87.0
21,9,2,6.89,0.0,52.2kg,2,5.16,27.63,50.0,3.93,16.67,36.67,25,12.5,27.08,153,50.94,64.15,3478,B1,嶋田,貴支  香川,香川,55,52.2,0.0,0.0,0.17,2,0,5.0,3.0,4.0,6.0,2.0,3.0,0.043333333333333,0.9116666666666662,0.1883333333333334,-18.57,10.879999999999995,0,0,0,0,0,0,119.0,91.70000000000002,4.0,0.082,8.2,0.07854406130268199,7.9
21,9,3,6.85,-0.5,52.7kg,4,3.36,18.39,24.14,4.39,22.22,38.89,33,40.0,65.45,159,55.32,76.6,4705,B1,吉川,勇作  長崎,長崎,37,52.7,0.0,0.0,0.15,2,0,3.0,4.0,3.0,3.0,1.0,2.0,0.0033333333333329,-0.8883333333333341,0.648333333333333,8.930000000000003,15.259999999999998,0,0,0,0,0,0,141.0,98.80000000000001,3.0,0.016,1.6,0.01532567049808429,1.5
21,9,4,6.89,-0.5,56.0kg,5,3.2,14.08,21.13,0.0,0.0,0.0,14,21.43,35.71,136,43.94,60.61,3867,B1,松浦,勝  愛知,愛知,51,56.0,0.0,0.0,0.18,2,0,5.0,5.0,6.0,5.0,3.0,4.0,0.043333333333333,-1.0483333333333338,-3.7416666666666663,-9.639999999999995,3.879999999999996,0,0,0,0,0,0,81.0,79.3,5.0,0.002,0.2,0.0019157088122605363,0.2
21,9,5,6.81,0.0,54.2kg,6,1.07,0.0,0.0,1.21,0.0,0.0,12,46.3,57.41,133,37.93,53.45,5429,B2,吉川,颯汰  佐賀,佐賀,23,54.2,0.0,0.0,0.22,1,0,2.0,6.0,5.0,1.0,4.0,6.0,-0.036666666666667,-3.1783333333333337,-2.5316666666666667,15.23,-2.1300000000000026,0,0,0,0,1,0,107.0,69.1,6.0,0.012,1.2,0.011494252873563218,1.1
21,9,6,6.88,0.0,52.0kg,3,6.47,44.44,68.69,6.8,60.0,65.0,36,23.33,41.67,142,22.92,39.58,4144,A2,石塚,久也  埼玉,埼玉,44,52.0,0.0,0.0,0.18,3,0,4.0,1.0,1.0,4.0,6.0,4.0,0.0333333333333332,2.221666666666666,3.058333333333333,-7.739999999999998,-17.14,0,0,1,0,0,1,118.0,113.4,2.0,0.024,2.4,0.022988505747126436,2.3
21,10,1,6.81,0.0,52.0kg,1,6.35,44.93,60.14,4.77,26.92,46.15,15,34.48,48.28,157,36.21,53.45,5257,A1,西丸,侑太朗  香川,香川,22,52.0,0.0,0.0,0.16,4,1,1.0,2.0,3.0,4.0,5.0,2.0,-0.0683333333333333,0.8866666666666658,0.0133333333333327,0.6783333333333275,-2.8149999999999977,1,0,1,1,0,1,184.0,122.0,2.0,0.88,88.0,0.767888307155323,76.8
21,10,2,6.91,0.0,53.7kg,5,4.18,16.39,31.15,4.36,21.43,35.71,26,17.39,28.26,127,43.75,60.42,3211,B1,北川,敏弘  佐賀,佐賀,64,53.7,0.0,0.0,0.18,2,0,5.0,5.0,4.0,6.0,1.0,4.0,0.0316666666666671,-1.283333333333334,-0.3966666666666665,-16.41166666666667,4.725000000000001,0,0,0,0,0,0,104.0,79.7,5.0,0.01,1.0,0.008726003490401398,0.9
21,10,3,6.85,0.0,52.0kg,2,6.91,55.26,67.54,5.32,36.84,47.37,56,39.22,54.9,112,42.31,46.15,4278,A1,藤岡,俊介  兵庫,兵庫,42,52.0,0.0,0.0,0.13,4,0,2.0,1.0,2.0,2.0,2.0,1.0,-0.0283333333333333,1.4466666666666663,0.5633333333333335,5.4183333333333294,3.285000000000004,0,0,1,0,1,1,179.0,134.9,1.0,0.066,6.6,0.05759162303664922,5.8
21,10,4,6.85,0.0,54.2kg,4,4.02,16.05,37.04,2.67,11.11,22.22,3,43.4,62.26,161,34.78,54.35,5292,B1,佐藤,右京  東京,宮城,24,54.2,0.0,0.0,0.23,2,0,2.0,6.0,6.0,1.0,6.0,6.0,-0.0283333333333333,-1.4433333333333342,-2.086666666666667,9.59833333333333,-4.244999999999997,0,0,0,0,1,0,113.0,68.5,6.0,0.154,15.4,0.13438045375218152,13.4
21,10,5,6.96,0.0,51.0kg,6,5.61,40.0,58.0,7.11,50.0,77.78,37,35.71,55.36,126,36.36,49.09,3385,A2,渡邉,睦広  東京,神奈川,57,51.0,0.0,0.0,0.16,3,0,6.0,4.0,1.0,3.0,4.0,2.0,0.081666666666667,0.1466666666666665,2.353333333333333,1.9083333333333317,-2.664999999999999,0,0,1,0,0,0,105.0,101.69999999999999,3.0,0.028,2.8,0.024432809773123912,2.4
21,10,6,6.89,0.0,51.5kg,3,5.71,37.33,57.33,4.31,25.0,43.75,5,32.61,45.65,155,40.74,59.26,5106,A2,山崎,祥  山口,山口,27,51.5,0.0,0.0,0.19,3,0,4.0,3.0,5.0,5.0,3.0,5.0,0.0116666666666667,0.2466666666666661,-0.4466666666666672,-1.19166666666667,1.7150000000000034,0,0,1,0,0,0,82.0,82.9,4.0,0.008,0.8,0.006980802792321118,0.7
21,11,1,6.87,-0.5,52.2kg,4,6.97,54.35,73.91,6.92,54.17,75.0,45,31.58,54.39,167,32.08,52.83,4614,A1,石倉,洋行  福岡,福岡,46,52.2,1.0,0.0,0.13,4,0,1.0,1.0,3.0,4.0,3.0,1.0,-0.0366666666666661,1.2350000000000003,0.8183333333333334,-6.286666666666669,3.048333333333332,1,1,0,1,0,1,188.0,140.4,1.0,0.258,25.8,0.22013651877133109,22.0
21,11,2,6.92,-0.5,52.0kg,3,6.59,46.3,58.33,7.5,50.0,87.5,32,45.61,52.63,154,35.09,57.89,4427,A1,秦,英悟  大阪,大阪,40,52.0,0.0,0.0,0.14,4,0,5.0,3.0,1.0,2.0,1.0,2.0,0.0133333333333336,0.8550000000000004,1.3983333333333334,7.743333333333332,6.058333333333337,0,0,1,0,1,0,154.0,107.30000000000001,3.0,0.116,11.6,0.09897610921501708,9.9
21,11,3,6.96,-0.5,56.3kg,1,6.36,42.86,66.67,6.16,41.86,58.14,38,24.53,41.51,123,19.61,33.33,4287,A2,今井,貴士  福岡,福岡,41,56.3,0.0,0.0,0.17,3,1,6.0,4.0,4.0,6.0,6.0,3.0,0.0533333333333336,0.6250000000000009,0.0583333333333335,-13.336666666666666,-9.421666666666669,0,0,0,0,0,0,95.0,87.9,4.0,0.702,70.2,0.5989761092150171,59.9
21,11,4,6.9,0.0,52.6kg,6,3.73,12.24,34.69,4.61,28.57,42.86,21,42.0,60.0,129,29.55,40.91,4919,B1,吉田,翔悟  長崎,長崎,35,52.6,1.0,0.0,0.18,2,0,3.0,6.0,5.0,3.0,4.0,4.0,-0.0066666666666659,-2.0049999999999994,-1.4916666666666665,4.133333333333333,0.5183333333333344,0,1,0,0,0,0,100.0,80.60000000000001,5.0,0.028,2.8,0.023890784982935155,2.4
21,11,5,6.89,0.0,54.4kg,5,3.91,19.12,27.94,3.94,18.87,30.19,13,54.39,71.93,158,33.33,50.0,4368,B1,山口,隆史  福岡,福岡,40,54.4,0.0,0.0,0.2,2,0,2.0,5.0,6.0,1.0,2.0,6.0,-0.0166666666666666,-1.8249999999999995,-2.161666666666666,16.523333333333333,4.298333333333332,0,0,0,0,1,0,109.0,74.0,6.0,0.038,3.8,0.03242320819112628,3.2
21,11,6,6.9,0.0,52.2kg,2,6.85,57.5,72.5,7.48,66.67,80.95,50,29.09,45.45,168,24.53,41.51,4514,A1,上條,嘉嗣  大阪,大阪,36,52.2,0.0,0.0,0.19,4,0,3.0,2.0,2.0,5.0,5.0,5.0,-0.0066666666666659,1.1150000000000002,1.378333333333334,-8.776666666666667,-4.501666666666665,0,0,0,0,0,1,108.0,107.70000000000002,2.0,0.03,3.0,0.025597269624573378,2.6
21,12,1,6.86,0.0,54.8kg,1,6.26,40.38,58.65,6.45,48.28,68.97,10,35.85,52.83,118,22.64,43.4,4472,A1,尾嶋,一広  兵庫,兵庫,39,54.8,0.0,0.0,0.16,4,1,1.0,2.0,3.0,2.0,5.0,3.0,-0.0483333333333337,0.7516666666666669,1.2000000000000002,3.020000000000003,-5.013333333333335,1,0,0,1,1,1,191.0,121.0,2.0,0.876,87.6,0.7906137184115523,79.1
21,12,2,6.95,-0.5,54.2kg,6,3.93,18.0,29.0,3.71,11.76,17.65,18,30.36,48.21,124,30.61,51.02,3981,B1,今坂,晃広  静岡,静岡,48,54.2,0.0,0.0,0.18,2,0,5.0,6.0,5.0,5.0,2.0,5.0,0.041666666666666,-1.5783333333333327,-1.54,-2.469999999999999,2.9566666666666634,0,0,0,0,0,0,96.0,65.4,6.0,0.018,1.8,0.016245487364620937,1.6
21,12,3,6.95,0.0,53.6kg,2,6.51,45.45,60.23,6.78,45.1,58.82,7,32.14,64.29,125,29.79,51.06,4504,A1,前田,将太  福岡,福岡,38,53.6,0.0,0.0,0.15,4,0,5.0,1.0,2.0,3.0,3.0,1.0,0.041666666666666,1.001666666666667,1.5300000000000002,-0.6899999999999977,2.136666666666663,0,0,0,0,0,1,150.0,134.5,1.0,0.076,7.6,0.06859205776173284,6.9
21,12,4,6.92,-0.5,54.3kg,4,5.38,40.91,52.27,5.66,40.63,65.63,44,25.0,30.77,121,26.92,44.23,5210,A2,藤井,公人  福岡,福岡,27,54.3,0.0,0.0,0.15,3,0,4.0,4.0,4.0,6.0,4.0,1.0,0.0116666666666658,-0.1283333333333329,0.4100000000000001,-7.829999999999998,-0.7333333333333343,0,0,0,0,0,0,107.0,96.1,5.0,0.026,2.6,0.02346570397111913,2.3
21,12,5,6.91,0.0,53.5kg,3,6.21,41.24,65.98,7.0,44.44,88.89,39,42.86,58.93,128,11.32,26.42,4066,A2,東本,勝利  三重,三重,46,53.5,0.0,0.0,0.18,3,0,3.0,3.0,1.0,1.0,6.0,5.0,0.001666666666666,0.7016666666666671,1.75,10.03,-16.333333333333336,0,0,0,0,1,0,136.0,97.20000000000002,4.0,0.038,3.8,0.03429602888086642,3.4
21,12,6,6.86,0.0,52.0kg,5,4.76,30.56,45.83,1.9,0.0,10.0,52,30.77,51.92,114,44.64,69.64,5348,B1,小林,甘寧  広島,広島,22,52.0,0.0,0.0,0.16,2,0,1.0,5.0,6.0,4.0,1.0,3.0,-0.0483333333333337,-0.7483333333333331,-3.35,-2.0599999999999987,16.986666666666665,0,0,1,1,0,0,101.0,100.6,3.0,0.074,7.4,0.0667870036101083,6.7
22,1,1,6.96,0.0,55.1kg,1,5.98,43.33,56.67,6.26,42.11,63.16,18,21.15,30.77,126,44.26,50.82,4877,A1,鈴谷,一平  兵庫,兵庫,31,55.1,0.0,0.0,0.14,4,1,2.0,1.0,1.0,6.0,1.0,1.0,-0.0166666666666666,1.9450000000000005,4.213333333333333,-12.408333333333331,8.551666666666662,1,0,0,0,0,1,183.0,127.29999999999998,1.0,0.506,50.6,0.6216216216216217,62.2
22,1,2,6.96,0.0,53.0kg,2,5.38,34.48,52.87,6.02,36.59,70.73,25,41.67,54.76,159,29.03,45.16,4942,B1,柴田,朋哉  福岡,福岡,36,53.0,0.0,0.0,0.16,2,0,2.0,2.0,2.0,1.0,5.0,2.0,-0.0166666666666666,1.3449999999999998,3.973333333333333,8.111666666666672,-6.678333333333335,0,0,0,0,1,1,185.0,120.9,2.0,0.238,23.8,0.2923832923832924,29.2
22,1,3,7.04,0.0,52.3kg,3,3.66,15.0,30.0,0.0,0.0,0.0,38,28.38,43.24,160,43.33,63.33,3544,B1,豊田,訓靖  静岡,静岡,57,52.3,0.0,0.0,0.2,2,0,6.0,4.0,3.0,5.0,2.0,5.0,0.0633333333333334,-0.375,-2.0466666666666664,-5.178333333333331,7.621666666666663,0,0,0,0,0,0,98.0,76.30000000000001,5.0,0.01,1.0,0.012285012285012286,1.2
22,1,4,6.93,0.0,54.2kg,5,4.49,27.69,41.54,0.0,0.0,0.0,11,37.7,52.46,103,26.15,47.69,5359,B1,佐藤,世那  東京,宮城,20,54.2,1.0,0.0,0.17,2,0,1.0,3.0,3.0,3.0,6.0,3.0,-0.0466666666666668,0.455,-2.0466666666666664,4.141666666666673,-9.558333333333335,0,1,0,1,0,0,145.0,107.20000000000002,3.0,0.054,5.4,0.06633906633906635,6.6
22,1,5,6.98,-0.5,52.0kg,6,1.85,3.85,7.69,0.0,0.0,0.0,19,34.48,55.17,152,30.3,51.52,5453,B2,久保,翔耶  香川,香川,20,52.0,,,,1,0,4.0,6.0,3.0,4.0,4.0,,0.0033333333333338,-2.185,-2.0466666666666664,0.9216666666666667,-5.408333333333335,0,0,1,0,0,0,,,,0.002,0.2,0.0024570024570024574,0.2
22,1,6,6.99,0.0,52.0kg,4,2.85,6.45,19.35,0.0,0.0,0.0,22,37.97,51.9,172,41.18,58.82,5432,B1,安藤,瑠希  静岡,静岡,21,52.0,0.0,0.0,0.17,2,0,5.0,5.0,3.0,2.0,3.0,3.0,0.0133333333333336,-1.185,-2.0466666666666664,4.411666666666669,5.471666666666664,0,0,1,0,1,0,91.0,93.4,4.0,0.004,0.4,0.004914004914004915,0.5
